0.015,0.000111,0.14379463674095133,0.19780860304452327,0.29719274940319906
0.015,0.000111,0.09467421975430708,0.14619428783362282,0.3885680810356502
0.015,0.000111,0.20534670157707008,0.3531381479201969,0.4467418405720408
0.015,0.000111,0.10588603643146968,0.17242153546087474,0.42161314684053186
0.015,0.000111,0.10660288297097957,0.17888567307775508,0.43983555229613835
0.015,0.000111,0.09665166716871887,0.13916451713178052,0.3411819271781875
0.015,0.000111,0.11528538183147499,0.1983821319285649,0.45428740359907605
0.015,0.000111,0.1620076823097703,0.23881704366056222,0.3482966111595446
0.015,0.000111,0.1225014620581191,0.17851000365963052,0.3405283440869685
0.015,0.000111,0.1021374611335012,0.16661692902763617,0.4251563414805999
0.015,0.000111,0.1388886419572868,0.20134029265312975,0.33906415506700416
0.015,0.000111,0.07572106223635319,0.1279654446792805,0.45120743392085294
0.015,0.000111,0.11562229093780237,0.15161168601308594,0.26216678305750685
0.015,0.000111,0.15750046179792956,0.2564464571449672,0.41430659990319507
0.015,0.000111,0.15061029216034494,0.23116432163868414,0.3761709560805029
0.015,0.000111,0.04622872994006112,0.07135406847415418,0.4058009785508818
0.015,0.000111,0.133250568199964,0.1952963237717872,0.3455433491127299
0.015,0.000111,0.17751111609659534,0.2119529676620009,0.1781476409458489
0.015,0.000111,0.09955244721669393,0.19418294422901775,0.5240218749509589
0.015,0.000111,0.11775756886999984,0.16338891491309157,0.3081427234033519
0.015,0.000111,0.11393544731850624,0.169991373910866,0.36214319301940034
0.015,0.000111,0.04878378880931131,0.08277145828994234,0.4695906624013474
0.015,0.000111,0.1313798487156042,0.21359716594521863,0.4169000647888066
0.015,0.000111,0.088981091742808,0.154508485319978,0.4645313452253742
0.015,0.000111,0.09237942737216695,0.1614877772825762,0.4684689428184702
0.015,0.000111,0.06503846725012892,0.11103733213605206,0.46264895938168493
0.015,0.000111,0.0877917368513628,0.1825323135893924,0.5684811677341148
0.015,0.000111,0.09554898649024042,0.12965145378824242,0.2942803145920331
0.015,0.000111,0.0451606545038888,0.06705509157976486,0.3767018158578179
0.015,0.000111,0.15492529755477452,0.27948952411191946,0.47599462342000176
0.015,0.000111,0.11664653984917875,0.17738871297470887,0.37394744894067433
0.015,0.000111,0.11063869634210574,0.1569344708708267,0.3250512547359904
0.015,0.000111,0.10255232860623306,0.139165070458441,0.2965867075138776
0.015,0.000111,0.03816489713035387,0.054984596373428715,0.37941195944038864
0.015,0.000111,0.08364708629021025,0.1389874370715407,0.43554069925871186
0.015,0.000111,0.0698968290823084,0.11502611252624369,0.4340992853494753
0.015,0.000111,0.17439937439189196,0.2639500522289417,0.36665646473166313
0.015,0.000111,0.07551436298784996,0.15567301712669449,0.5606698320113409
0.015,0.000111,0.13488408528540524,0.19116855148460996,0.3218045348040005
0.015,0.000111,0.05354760877489144,0.07895505326910289,0.36424519967715674
0.015,0.000111,0.0650459841579751,0.1087700967856554,0.4474186121706347
0.015,0.000111,0.18287006448392695,0.22167197502028488,0.191148876460428
0.015,0.000111,0.05957657865886714,0.09743830483458292,0.4410792143088229
0.015,0.000111,0.09161132161264146,0.15277836621945814,0.438023240547468
0.015,0.000111,0.08650192694945258,0.1381193966521347,0.4124478179509624
0.015,0.000111,0.13231080981972015,0.17935714957834464,0.2877544535808043
0.015,0.000111,0.08500838882687063,0.15406466491433365,0.48616248789374805
0.015,0.000111,0.09499732271525496,0.14484459093573943,0.3784090878112212
0.015,0.000111,0.13141613300469204,0.20759228577523048,0.39909420510430005
0.015,0.000111,0.09625647475658287,0.14937865139049308,0.3951029168510398
0.015,0.000111,0.08430155097591777,0.11712000148509669,0.31114145396088977
0.015,0.000111,0.15398049999194058,0.2195091066822437,0.3248251401112404
0.015,0.000111,0.06113785929143426,0.0867979314923186,0.33497072937964745
0.015,0.000111,0.07346702980608341,0.12817369108247947,0.4778322886680191
0.015,0.000111,0.0827895504665582,0.16951282162119305,0.553693664593407
0.015,0.000111,0.05811483432627549,0.093925541777099,0.4320804836027703
0.015,0.000111,0.1543935528888216,0.23916758842200417,0.38496381728483064
0.015,0.000111,0.1184067930717003,0.18508172753668836,0.39175629696389547
0.015,0.000111,0.14520594858284705,0.2062780546721544,0.3240956786455733
0.015,0.000111,0.09346098625878534,0.13474822741600026,0.33943109983715325
0.015,0.000111,0.08035830071495637,0.14951562287141687,0.5008618768224951
0.015,0.000111,0.09174100018610437,0.14821538651114768,0.41850170757679883
0.015,0.000111,0.2053954324561563,0.26343479507066925,0.24056175391760237
0.015,0.000111,0.13208961833120292,0.21090878473385677,0.405800220887891
0.015,0.000111,0.11311914680957465,0.16801720282238872,0.36342767311197854
0.015,0.000111,0.06604410917568262,0.11778688888990838,0.48800096608241117
0.015,0.000111,0.12528568003947413,0.18775853160273331,0.3638684987957017
0.015,0.000111,0.037632406724156034,0.06847459874100205,0.5230088669978189
0.015,0.000111,0.09008322235626967,0.2041656950633579,0.5972302741703425
0.015,0.000111,0.09527275836692642,0.1492516917418278,0.39680705947234174
0.015,0.000111,0.13851734598885349,0.18742493571489252,0.28590886969532925
0.015,0.000111,0.07954516801029421,0.10945177564060947,0.3110415250199794
0.015,0.000111,0.09259319337339136,0.1628793058463754,0.46861104359185557
0.015,0.000111,0.08914115305424355,0.14540372567709806,0.42672241857060744
0.015,0.000111,0.09580391991151091,0.20621245911769653,0.575428361394127
0.015,0.000111,0.10058545738457696,0.1646032436166911,0.42426609555165906
0.015,0.000111,0.07340723425695891,0.1350578287891777,0.50466169527502
0.015,0.000111,0.10810326027597592,0.16624228983954456,0.38088416535761593
0.015,0.000111,0.2087686751257689,0.2584858982547901,0.21035901167017812
0.015,0.000111,0.10544500642256223,0.17969275017711142,0.4455409314224915
0.015,0.000111,0.20834974047955676,0.301233073938459,0.3334702814178315
0.015,0.000111,0.0597069310935094,0.10628568863086846,0.5007968151693549
0.015,0.000111,0.11933329046618313,0.17789228805468799,0.3603991156391514
0.015,0.000111,0.20116885083903685,0.31002751311035376,0.3774186345054722
0.015,0.000111,0.13570858465225952,0.18622949761122565,0.29844018479634915
0.015,0.000111,0.07654840298844762,0.1304987976225351,0.4564930985052875
0.015,0.000111,0.1378129721280434,0.19699226913190251,0.32754872910522614
0.015,0.000111,0.19006002966662838,0.2828688148642829,0.354822859328905
0.015,0.000111,0.05477220592930103,0.08999532861376806,0.4506410876597894
0.015,0.000111,0.16148742245596223,0.20713563172899038,0.24096414757275209
0.015,0.000111,0.08876454682505233,0.18767825508423513,0.5651874003971777
0.015,0.000111,0.10275387394595244,0.15099375721550395,0.3522877499911172
0.015,0.000111,0.13987517858893045,0.17280445579911408,0.20973577195838644
0.015,0.000111,0.14505962718393725,0.2671687399002901,0.488310225511454
0.015,0.000111,0.08316492277856362,0.11626070175574288,0.31799883809040685
0.015,0.000111,0.2329446789924241,0.37031937904461865,0.3982021123728543
0.015,0.000111,0.1153704876393539,0.18900426378071336,0.4219064596696839
0.015,0.000111,0.1490997591050405,0.21248623215956675,0.3261462561625422
0.015,0.000111,0.10731560205069521,0.16942355781132548,0.4016789852366631
0.015,0.000111,0.15071859109834873,0.32524900676086177,0.567225326853003
0.015,0.000111,0.08449684542027729,0.17678693769966727,0.5611070907719846
0.015,0.000111,0.09493656785097873,0.1556031321764022,0.4290301415130866
0.015,0.000111,0.16393811297045596,0.24472132684215045,0.3573950700280335
0.015,0.000111,0.13147582379859618,0.17257063540737386,0.2604073359123693
0.015,0.000111,0.09745182320033705,0.1497613661716201,0.38322788781845596
0.015,0.000111,0.08252189445170685,0.13272522533181297,0.42025828233176066
0.015,0.000111,0.06800351899053744,0.10036706070046797,0.3630042856858283
0.015,0.000111,0.082687725829639,0.13347043126754934,0.4223106130198957
0.015,0.000111,0.09135318793140555,0.1708281496656501,0.5037902073016278
0.015,0.000111,0.08236364451259946,0.1470806035038935,0.4800583984204414
0.015,0.000111,0.19627259957227042,0.2848539776349848,0.3366547089913988
0.015,0.000111,0.0534332673507588,0.09998673886590442,0.523059131150318
0.015,0.000111,0.17283539745365836,0.2566635111736013,0.3535195008279829
0.015,0.000111,0.08062309832584807,0.14646210771291887,0.4897967000804323
0.015,0.000111,0.18526479444741972,0.29250718634019535,0.39454875347929863
0.015,0.000111,0.149760553993338,0.20188958141539048,0.28296878358256095
0.015,0.000111,0.1360505217889139,0.21148991810071827,0.3933173906981374
0.015,0.000111,0.08570570078028757,0.11987615383000358,0.3198492594585398
0.015,0.000111,0.12829496655371225,0.18714369915439316,0.3447949207204082
0.015,0.000111,0.05384242506332711,0.08196074348508921,0.4123061767760632
0.015,0.000111,0.17275234928898392,0.2648489967148457,0.3756934330311468
0.015,0.000111,0.09680431690816695,0.1445095299008843,0.3646216613058756
0.015,0.000111,0.12219791380539476,0.17891082504189829,0.3463463298873688
0.015,0.000111,0.10730480829864716,0.16734991634777008,0.3923920921529791
0.015,0.000111,0.0794592716929341,0.14407776774476888,0.48804932797258727
0.015,0.000111,0.1914867825721549,0.2898005545269006,0.3661856745244231
0.015,0.000111,0.13966923527187514,0.2598617007715352,0.49532917779972685
0.015,0.000111,0.12601864122347822,0.18665891364213857,0.35574780211837853
